EMISSAO;FILIAL;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ENTRADA;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-01-02;SCARF ME MATRIZ - FFF    ;025136  ;13.71.0484  ;BANDANA GLORIOSA 11/24                  ;09        ;MARROM                   ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;T6    
2025-01-02;SCARF ME MATRIZ - FFF    ;025137  ;28.22.0023  ;PIPO JAGUATIRICA DO CERRADO 12/24       ;41        ;CARAMELO                 ;1;4;;ACESSÓRIOS               ;PIPOCA                   ;ACESSÓRIOS               ;T4    
2025-01-02;SCARF ME MATRIZ - FFF    ;025138  ;45.10.095   ;DEGRADE GOLD 04/20                      ;37        ;DOURADO                  ;1;4;;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;G2    
2025-01-02;SCARF ME MATRIZ - FFF    ;025139  ;13.46.0244  ;PODERIO 03/24                           ;90        ;MAGENTA                  ;1;4;;LENÇO                    ;CETIM DE POLIESTER       ;DESCONTINUADO            ;R6    
2025-01-02;SCARF ME MATRIZ - FFF    ;025140  ;13.46.97    ;CHARMING 12/19                          ;40        ;MARINHO                  ;1;4;;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-02;SCARF ME MATRIZ - FFF    ;025141  ;13.46.123   ;ATHENA 12/19                            ;107       ;PRETO/OFF WHITE          ;1;4;;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;C9    
2025-01-02;SCARF ME MATRIZ - FFF    ;025142  ;13.46.263   ;NEIVA 12/20                             ;10        ;MULTICOLOR               ;1;4;;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;H6    
2025-01-02;SCARF ME MATRIZ - FFF    ;025143  ;13.50.0151  ; FLORAL BAMBU 09/2017                   ;22        ;CREME                    ;1;4;;LENÇO                    ;CETIM DE POLIESTER       ;APROVEITAMENTO LENÇO     ;57    
2025-01-02;MORUMBI - JJJ            ;025144  ;07.06.0002  ;PASHMINA LISA VISCOSE                   ;40        ;MARINHO                  ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-02;MORUMBI - JJJ            ;025144  ;07.06.0002  ;PASHMINA LISA VISCOSE                   ;B2        ;CONCRETO                 ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-02;MORUMBI - JJJ            ;025144  ;07.80.0082  ;XALE PASHMINA DE VISCOSE 08/24          ;06        ;PRETO                    ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-02;MORUMBI - JJJ            ;025144  ;07.80.0082  ;XALE PASHMINA DE VISCOSE 08/24          ;40        ;MARINHO                  ;1;1;TRANSFERENCIA ENTRE LOJAS;PASHMINA                 ;VISCOSE (PASHMINA)       ;PASHMINA                 ;48    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.47.0072  ;GRAND MOSQUE 05/23                      ;03        ;AZUL                     ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O7    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0227  ;RAMOS DE PURPURA 07/23                  ;18        ;ROXO                     ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;O9    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0242  ;BASTIDOR 08/23                          ;10        ;MULTICOLOR               ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q2    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0265  ;MUSACEAS 11/23                          ;10        ;MULTICOLOR               ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;Q9    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0270  ;EMPODERE-SE C12/23                      ;107       ;PRETO/OFF WHITE          ;2;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;E9    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0285  ;GOLDEN GLOW 12/23                       ;L4        ;OFF WHITE/MARROM         ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R2    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0300  ;FLORA LIGHT C12/23                      ;13        ;OFF WHITE                ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0302  ;COCAR C12/23                            ;06        ;PRETO                    ;3;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;24    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0311  ;EMPODERE-SE C12/23                      ;107       ;PRETO/OFF WHITE          ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;Q8    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0316  ;MODERN DUBAI C12/23                     ;03        ;AZUL                     ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;P5    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0338  ;RESILIENCIA 03/24                       ;121       ;PÊSSEGO                  ;2;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;R6    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0409  ;FLORAL GRAFICO 09/24                    ;09        ;MARROM                   ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0435  ;BRASIL TROPICAL C 11/24                 ;C6        ;AZUL/AMARELO             ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;P8    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0464  ;TEXTURAS C  11/24                       ;04        ;VERDE                    ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;S9    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0467  ;FESTA DAS FLORES C 11/24                ;08        ;ROSA                     ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;DESCONTINUADO            ;T2    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0475  ;POA CLASSICO LISTRAS C 11/24            ;06        ;PRETO                    ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0475  ;POA CLASSICO LISTRAS C 11/24            ;13        ;OFF WHITE                ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.71.0476  ;POA CLASSICO BOLINHAS C 11/24           ;13        ;OFF WHITE                ;1;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE SEDA            ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;13.82.0120  ;COCAR C12/22                            ;06        ;PRETO                    ;2;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;24    
2025-01-02;MORUMBI - JJJ            ;025144  ;41.11.0012  ;PONCHO HIMALAIA 08/23                   ;03        ;AZUL                     ;1;1;TRANSFERENCIA ENTRE LOJAS;PONCHO                   ;100% CASHMERE            ;INDIA                    ;Q3    
2025-01-02;MORUMBI - JJJ            ;025144  ;41.11.13    ;PONCHO CASHMERE GOLA 19                 ;03        ;AZUL                     ;1;1;TRANSFERENCIA ENTRE LOJAS;PONCHO                   ;100% CASHMERE            ;INDIA                    ;90    
2025-01-02;MORUMBI - JJJ            ;025144  ;41.11.13    ;PONCHO CASHMERE GOLA 19                 ;05        ;VERMELHO                 ;1;1;TRANSFERENCIA ENTRE LOJAS;PONCHO                   ;100% CASHMERE            ;INDIA                    ;90    
2025-01-02;MORUMBI - JJJ            ;025144  ;41.11.13    ;PONCHO CASHMERE GOLA 19                 ;06        ;PRETO                    ;1;1;TRANSFERENCIA ENTRE LOJAS;PONCHO                   ;100% CASHMERE            ;INDIA                    ;90    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0036  ;MARBLE FLOWERS 05/23                    ;35        ;BORDEAUX                 ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O7    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0040  ;RAMOS DE PURPURA 07/23                  ;47        ;PINK                     ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O9    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0046  ;MUSACEAS 11/23                          ;10        ;MULTICOLOR               ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;DESCONTINUADO            ;Q9    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0047  ;MUSELLA 11/23                           ;10        ;MULTICOLOR               ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;DESCONTINUADO            ;Q9    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0057  ;MATA ATLANTICA C12/23                   ;05        ;VERMELHO                 ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0059  ;FLOR FLAMINGO C12/23                    ;90        ;MAGENTA                  ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S5    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0059  ;FLOR FLAMINGO C12/23                    ;M3        ;LAVANDA                  ;2;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S5    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0062  ;MARBLE FLOWERS C12/23                   ;35        ;BORDEAUX                 ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0074  ;FLOR FLAMINGO 06/24                     ;90        ;MAGENTA                  ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S5    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0075  ;FORMA MODULAR 07/24                     ;40        ;MARINHO                  ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0080  ;PENAS 09/24                             ;09        ;MARROM                   ;2;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0083  ;PILAR 09/24                             ;H2        ;MARSALA                  ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0092  ;PILAR C 11/24                           ;H2        ;MARSALA                  ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0096  ;PENAS C 11/24                           ;09        ;MARROM                   ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0101  ;POA CLASSICO BOLINHA C 11/24            ;06        ;PRETO                    ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-01-02;MORUMBI - JJJ            ;025144  ;45.10.0101  ;POA CLASSICO BOLINHA C 11/24            ;13        ;OFF WHITE                ;1;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-01-02;NERD                     ;025146  ;28.19.20    ;ALÇA UNIVERSAL AYA PITAYA               ;02        ;AMARELO                  ;4;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.19.20    ;ALÇA UNIVERSAL AYA PITAYA               ;03        ;AZUL                     ;5;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.19.20    ;ALÇA UNIVERSAL AYA PITAYA               ;04        ;VERDE                    ;3;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.19.20    ;ALÇA UNIVERSAL AYA PITAYA               ;06        ;PRETO                    ;9;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.19.20    ;ALÇA UNIVERSAL AYA PITAYA               ;07        ;CINZA                    ;7;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;UNIVERSAL                ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.33.0042  ;PULSEIRA METAL WATCH 42/44/45/49        ;94        ;FENDHI                   ;4;1;AJUSTE DE ESTOQUE        ;SMART WATCH              ;42/44/45/49              ;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;28.J2.11    ;ALÇA MODULAR AYA PITAYA                 ;02        ;AMARELO                  ;5;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;DUPLA                    ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.J2.11    ;ALÇA MODULAR AYA PITAYA                 ;06        ;PRETO                    ;4;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;DUPLA                    ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.J2.11    ;ALÇA MODULAR AYA PITAYA                 ;104       ;VERDE BANDEIRA           ;4;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;DUPLA                    ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.J2.11    ;ALÇA MODULAR AYA PITAYA                 ;40        ;MARINHO                  ;7;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;DUPLA                    ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;28.J2.11    ;ALÇA MODULAR AYA PITAYA                 ;P8        ;VERDE JACQUARD           ;3;1;AJUSTE DE ESTOQUE        ;ALCAS                    ;DUPLA                    ;ELETRONICOS              ;J4    
2025-01-02;NERD                     ;025146  ;F4.04.048   ;MINI SPEAKER                            ;06        ;PRETO                    ;2;1;AJUSTE DE ESTOQUE        ;AUDIO;MINI SPEAKER;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;G2.05.05    ;PT 3D IP11/ XR                          ;67        ;INCOLOR                  ;5;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;XR/11                    ;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;G2.13.23    ;PT ROCK HD                              ;K9        ;TRANSPARENTE             ;148;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;ROCK                     ;ELETRONICOS              ;J3    
2025-01-02;NERD                     ;025146  ;G2.13.25    ;PT ROCK PRIVACIDADE                     ;K9        ;TRANSPARENTE             ;40;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;ROCK                     ;ELETRONICOS              ;J3    
2025-01-02;NERD                     ;025146  ;G2.22.25    ;PT CAMERA IP13/ 13 MINI                 ;K9        ;TRANSPARENTE             ;5;1;AJUSTE DE ESTOQUE        ;PELICULAS                ;13/13 MINI/12 PRO MAX    ;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;N1.1.0022   ;FONE KAIDI KD7013                       ;01        ;BRANCO                   ;4;1;AJUSTE DE ESTOQUE        ;AUDIO                    ;FONE BLUETOOTH           ;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;N1.1.0023   ;FONE KAIDI KD789                        ;01        ;BRANCO                   ;3;1;AJUSTE DE ESTOQUE        ;AUDIO                    ;FONE BLUETOOTH           ;ELETRONICOS              ;C6    
2025-01-02;NERD                     ;025146  ;N1.53.0059  ;SPEAKER FUSION MINI HANDZ               ;J1        ;MADEIRA                  ;1;1;AJUSTE DE ESTOQUE        ;AUDIO                    ;CAIXA DE SOM             ;ELETRONICOS              ;M7    
2025-01-02;NERD                     ;025146  ;N2.03.0009  ;CB GEONAV LIGHTNING/USB-C 1,5M ESLICS   ;01        ;BRANCO                   ;15;1;AJUSTE DE ESTOQUE        ;CARREGAMENTO             ;CABO C PARA LIGHTNING    ;ELETRONICOS              ;D5    
2025-01-02;NERD                     ;025146  ;N2.03.0009  ;CB GEONAV LIGHTNING/USB-C 1,5M ESLICS   ;06        ;PRETO                    ;15;1;AJUSTE DE ESTOQUE        ;CARREGAMENTO             ;CABO C PARA LIGHTNING    ;ELETRONICOS              ;D5    
2025-01-02;NERD                     ;025146  ;N2.03.0010  ;CB GEONAV USB-C/USB 1,5M ESLICSBK       ;06        ;PRETO                    ;10;1;AJUSTE DE ESTOQUE        ;CARREGAMENTO             ;CABO TIPO C              ;ELETRONICOS              ;D5    
2025-01-02;NERD                     ;025146  ;N2.05.0017  ;POWERBANK X-ONE 5000 20W NANO MAGCHARGE ;01        ;BRANCO                   ;15;1;AJUSTE DE ESTOQUE        ;CARREGAMENTO             ;POWER BANK               ;ELETRONICOS              ;103   
2025-01-02;NERD                     ;025146  ;N2.07.0013  ;CARREGADOR 3 EM 1  15W                  ;01        ;BRANCO                   ;4;1;AJUSTE DE ESTOQUE        ;CARREGAMENTO             ;CARREGADOR 3 EM 1        ;ELETRONICOS              ;C6    
