filial;codigo_filial;produto;data_venda;cor_produto;total_custo;total_venda;total_desconto;total_qtde_venda;ve1;ve2;ve3;ve4;ve5;ve6;ve7;ve8;ve9;ve10;ve11;ve12;ve13;ve14;ve15;ve16;ve17;ve18;ve19;ve20;ve21;ve22;ve23;ve24;ve25;ve26;ve27;ve28;ve29;ve30;ve31;ve32;ve33;ve34;ve35;ve36;ve37;ve38;ve39;ve40;ve41;ve42;ve43;ve44;ve45;ve46;ve47;ve48;clifor;filial_propria;matriz;regiao;tabela_operacoes;tabela_medidas;tipo_produto;desc_produto;grupo_produto;subgrupo_produto;colecao;grade;linha;griffe;cartela;unidade;revenda;refer_fabricante;modelagem;fabricante;estilista;modelista;periodo_pcp;cor_fabricante;desc_cor_produto;tinturaria_lavagem;margem;preco_medio;porcentagem_valor;porcentagem_qtde;cor;material;cor_material;etiqueta;tipo_lavagem_tinturaria;qtde_troca;valor_troca;desconto_troca;custo_troca;qtde_liquida;valor_liquido;empresa;custo_rep_unitario;custo_rep_total;desc_produto_segmento;desc_produto_solucao;desc_sexo_tipo
OSCAR FREIRE - FSZ;000062;28.05.0076;15/05/2026;03;13,06;118;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;MODERN DUBAI PP ORGANIZADOR 10/24;ACESSÓRIOS;NECESSAIRE;T3;TAMANHO PP;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;88,93;118;0,05;0,13;03;;;;;0;0;0;0;1;118;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;28.05.0077;15/05/2026;03;39,19;198;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;MODERN DUBAI P ORGANIZADOR 10/24;ACESSÓRIOS;NECESSAIRE;T3;TAMANHO P;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;80,21;198;0,09;0,13;03;;;;;0;0;0;0;1;198;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;28.05.0078;15/05/2026;03;78,38;258;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;MODERN DUBAI M ORGANIZADOR 10/24;ACESSÓRIOS;NECESSAIRE;T3;TAMANHO M;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;69,62;258;0,12;0,13;03;;;;;0;0;0;0;1;258;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;28.05.0079;15/05/2026;03;130,63;357;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;MODERN DUBAI G ORGANIZADOR 10/24;ACESSÓRIOS;NECESSAIRE;T3;TAMANHO G;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;63,41;357;0,16;0,13;03;;;;;0;0;0;0;1;357;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;28.05.0110;16/05/2026;04;13,06;130,8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FUN;ABAPORU PP ORGANIZADOR 08/25;ACESSÓRIOS;NECESSAIRE;U7;TAMANHO PP;ACESSÓRIOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;90,02;130,8;0,06;0,13;04;;;;;0;0;0;0;1;130,8;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;28.10.0002;15/05/2026;06;48;0,048;0,012;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;IMPRESSOS;LIVRO AMARRAÇÕES;IMPRESSOS;LIVRO;01;UNICO;PAPELARIA;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;PRETO;FALSO;-95900;0,01;0;0,79;06;;;;;0;0;0;0;6;0,05;4;0;0;;;UNISSEX
OSCAR FREIRE - FSZ;000062;45.10.0020;15/05/2026;04;96,21;622,4;155,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;DEGRADE;DEGRADE C12/22;ECHARPE;MOUSSELINE DE SEDA;24;60X210;LENÇOS;SCARFME;;PC;FALSO;972513;;CHINA;;;PADRAO;;VERDE;FALSO;84,54;622,4;0,28;0,13;04;;;;;0;0;0;0;1;622,4;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0020;15/05/2026;40;96,21;622,4;155,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;DEGRADE;DEGRADE C12/22;ECHARPE;MOUSSELINE DE SEDA;24;60X210;LENÇOS;SCARFME;;PC;FALSO;972513;;CHINA;;;PADRAO;;MARINHO;FALSO;84,54;622,4;0,28;0,13;40;;;;;0;0;0;0;1;622,4;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0020;16/05/2026;06;96,21;778;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;DEGRADE;DEGRADE C12/22;ECHARPE;MOUSSELINE DE SEDA;24;60X210;LENÇOS;SCARFME;;PC;FALSO;972513;;CHINA;;;PADRAO;;PRETO;FALSO;87,63;778;0,36;0,13;06;;;;;0;0;0;0;1;778;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0061;15/05/2026;107;96,21;622,4;155,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;EMPODERE-SE C12/23;ECHARPE;MOUSSELINE DE SEDA;Q8;60X210;LENÇOS;SCARFME;;PC;FALSO;HE23016;;CHINA;;;PADRAO;;PRETO/OFF WHITE;FALSO;84,54;622,4;0,28;0,13;107;;;;;0;0;0;0;1;622,4;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0123;15/05/2026;03;96,21;638,4;159,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FIGURATIVO;BAILARINA CARAJA C 04/26;ECHARPE;MOUSSELINE DE SEDA;X10;60X210;LENÇOS;SCARFME;;PC;FALSO;CJ25293;;CHINA;;;PADRAO;;AZUL;FALSO;84,93;638,4;0,29;0,13;03;;;;;0;0;0;0;1;638,4;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0124;15/05/2026;04;96,64;638,4;159,6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;BICHO;FAUNA E FLORA BRASILEIRAS C 04/26;ECHARPE;MOUSSELINE DE SEDA;X10;60X210;LENÇOS;SCARFME;;PC;FALSO;;;CHINA;;;PADRAO;;VERDE;FALSO;84,86;638,4;0,29;0,13;04;;;;;0;0;0;0;1;638,4;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.10.0125;15/05/2026;86;192,42;1250,4261;345,5739;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;BICHO;MATA C 04/26;ECHARPE;MOUSSELINE DE SEDA;X10;60X210;LENÇOS;SCARFME;;PC;FALSO;RG25173;;CHINA;;;PADRAO;;AZUL/VERDE;FALSO;84,61;625,21;0,57;0,26;86;;;;;0;0;0;0;2;1250,43;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;45.14.0040;16/05/2026;04;57,26;492;164;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FOLHAGEM;ALEGORIA 03/23;ECHARPE;MOUSSELINE DE POLIESTER;P1;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;88,36;246;0,23;0,26;04;;;;;0;0;0;0;2;492;4;0;0;;;INDEFINIDO
OSCAR FREIRE - FSZ;000062;45.14.0084;16/05/2026;20;31,03;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;PAISLEY;CHAPS WESTERN 11/24;ECHARPE;MOUSSELINE DE POLIESTER;T6;45X210;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BEGE;FALSO;90,54;328;0,15;0,13;20;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;79.01.0001;15/05/2026;10;69,32;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;DIFUSOR LUZ DA FLOR SCARF ME 12/25;DIFUSOR;VIDRO/ALCOOL;X5;UNICO;HOME;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;29,98;99;0,05;0,13;10;;;;;0;0;0;0;1;99;4;0;0;;;UNISSEX
OSCAR FREIRE - FSZ;000062;79.01.0002;15/05/2026;10;60,32;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;SPRAY LUZ DA FLOR SCARF ME 12/25;DIVERSOS;DIVERSOS;X5;UNICO;HOME;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;39,07;99;0,05;0,13;10;;;;;0;0;0;0;1;99;4;0;0;;;UNISSEX
OSCAR FREIRE - FSZ;000062;85.03.0222;16/05/2026;08;5,3;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ANIMAL PRINT;JAGUATIRICA DO CERRADO 11/24;TWILLY;CETIM DE POLIESTER;T4;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;94,65;99;0,05;0,13;08;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;85.03.0246;15/05/2026;03;5,3;132,36552;35,63448;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;ORIENTAL ASTRID 04/26;TWILLY;CETIM DE POLIESTER;X15;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;96;132,37;0,06;0,13;03;;;;;0;0;0;0;1;132,37;4;0;0;;;
OSCAR FREIRE - FSZ;000062;85.03.0246;15/05/2026;08;5,3;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;ORIENTAL ASTRID 04/26;TWILLY;CETIM DE POLIESTER;X15;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;94,65;99;0,05;0,13;08;;;;;0;0;0;0;1;99;4;0;0;;;
OSCAR FREIRE - FSZ;000062;85.03.0246;16/05/2026;03;5,3;122;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;ORIENTAL ASTRID 04/26;TWILLY;CETIM DE POLIESTER;X15;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;95,66;122;0,06;0,13;03;;;;;0;0;0;0;1;122;4;0;0;;;
OSCAR FREIRE - FSZ;000062;85.03.0246;16/05/2026;08;5,3;74;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;ABSTRATO;ORIENTAL ASTRID 04/26;TWILLY;CETIM DE POLIESTER;X15;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA;FALSO;92,84;74;0,03;0,13;08;;;;;0;0;0;0;1;74;4;0;0;;;
OSCAR FREIRE - FSZ;000062;85.03.120;15/05/2026;03;8,12;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;VITRAL PUCCI 12/19;TWILLY;CETIM DE POLIESTER;C9;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;AZUL;FALSO;91,8;99;0,05;0,13;03;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;85.03.121;15/05/2026;10;5,3;0,0075677;0,0024323;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FOLHAGEM;NEIVA 12/20;TWILLY;CETIM DE POLIESTER;H6;8X130;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;MULTICOLOR;FALSO;-52900;0,01;0;0,13;10;;;;;0;0;0;0;1;0,01;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;A3.43.0044;15/05/2026;14;10,47;0,008;0,002;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;KIT DANI FERNANDES 04/26;KIT;LENÇO +  BODY SPLASH;X9;UNICO;LENÇOS;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VINHO;FALSO;-104600;0,01;0;0,13;14;;;;;0;0;0;0;1;0,01;4;0;0;;;FEMININO
OSCAR FREIRE - FSZ;000062;I5.01.0002;16/05/2026;14;0,03;0,0263159;0,0036841;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000062;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;VIDRO;VINHO FRIDA KAHLO 05/26;VINHO;GRAND CRU;X13;UNICO;PARCERIAS;SCARFME;;PC;FALSO;;;SALETE;;;PADRAO;;VINHO;FALSO;0;0,01;0;0,4;14;;;;;0;0;0;0;3;0,03;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;15/05/2026;104;49,98;310,99976;17,00024;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;VERDE BANDEIRA;FALSO;83,93;311;0,14;0,13;104;;;;;0;0;0;0;1;311;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;15/05/2026;26;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;CHOCOLATE;FALSO;84,76;328;0,15;0,13;26;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;15/05/2026;B4;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;VERDE MILITAR;FALSO;84,76;328;0,15;0,13;B4;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;16/05/2026;06;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;PRETO;FALSO;84,76;328;0,15;0,13;06;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;16/05/2026;42;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;NUDE;FALSO;84,76;328;0,15;0,13;42;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.06.0002;16/05/2026;94;49,98;328;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;LISO;PASHMINA LISA VISCOSE *;PASHMINA;VISCOSE (PASHMINA);48;70X180;PASHMINA;SCARFME;;PC;FALSO;;;LE SOUK;;;PADRAO;;FENDI;FALSO;84,76;328;0,15;0,13;94;;;;;0;0;0;0;1;328;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.79.84;17/05/2026;I3;144,57;717,9959;180,0041;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FUN;CASHMERE ESPINHA DE PEIXE;PASHMINA;100% CASHMERE;90;70 X 200;INDIA;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VINHO/PRETO;FALSO;79,86;718;0,33;0,13;I3;;;;;0;0;0;0;1;718;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.97.101;15/05/2026;L8;251,89;1348,18502;149,81498;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;CASHMERE;CASHMERE BABY 03/20*;PASHMINA;100% CASHMERE;90;75X200;INDIA;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;CAQUI;FALSO;81,32;1348,19;0,62;0,13;L8;;;;;0;0;0;0;1;1348,19;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;07.97.101;16/05/2026;44;251,89;1497,98502;0,01498;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;CASHMERE;CASHMERE BABY 03/20*;PASHMINA;100% CASHMERE;90;75X200;INDIA;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;ROSA CLARO;FALSO;83,18;1497,99;0,69;0,13;44;;;;;0;0;0;0;1;1497,99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0119;16/05/2026;M3;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;FLOR FLAMINGO 02;LENÇO;CETIM DE POLIESTER;O3;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;LAVANDA;FALSO;89,42;99;0,05;0,13;M3;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0120;15/05/2026;04;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FOLHAGEM;ALEGORIA 02/23;LENÇO;CETIM DE POLIESTER;P1;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;VERDE;FALSO;89,42;99;0,05;0,13;04;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0130;16/05/2026;13;10,47;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;MARBLE FLOWERS 04/23;LENÇO;CETIM DE POLIESTER;P5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;OFF WHITE;FALSO;89,42;99;0,05;0,13;13;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0130;16/05/2026;35;10,47;99;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;FLORAL;MARBLE FLOWERS 04/23;LENÇO;CETIM DE POLIESTER;P5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;BORDEAUX;FALSO;89,42;99;0,05;0,13;35;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
SCARF ME - HIGIENOPOLIS 2;000038;13.46.0134;17/05/2026;116;10,47;99,00016;48,99984;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;000038;FALSO;SCARF ME - MATRIZ FSZ;SUDESTE;;;GEOMETRICO;MODERN DUBAI TERROSO 04/23;LENÇO;CETIM DE POLIESTER;P5;50X50;APROVEITAMENTO LENÇO;SCARFME;;PC;FALSO;;;SALETE CAJAMAR;;;PADRAO;;TERRA;FALSO;89,42;99;0,05;0,13;116;;;;;0;0;0;0;1;99;4;0;0;;;FEMININO
