EMISSAO;FILIAL;FILIAL_DESTINO;ROMANEIO_PRODUTO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;DESC_COR_PRODUTO;QTDE_TOTAL;TIPO_ROMANEIO;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;LINHA;COLECAO
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0061  ;EMPODERE-SE C12/23                      ;107       ;PRETO/OFF WHITE          ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;Q8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0062  ;MARBLE FLOWERS C12/23                   ;89        ;OFF WHITE/AZUL           ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0065  ;BRASIL TROPICAL C12/23                  ;04        ;VERDE                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0066  ;GRAND MOSQUE C12/23                     ;03        ;AZUL                     ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;P5    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0070  ;FOLHAGEM PANTANAL C 03/24               ;04        ;VERDE                    ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;O8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0073  ;FASES DA LUA 06/24                      ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0075  ;FORMA MODULAR 07/24                     ;40        ;MARINHO                  ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0079  ;TEXTURAS 09/24                          ;S3        ;VERDE/AMARELO            ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0080  ;PENAS 09/24                             ;09        ;MARROM                   ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0083  ;PILAR 09/24                             ;H2        ;MARSALA                  ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0087  ;PATCHWORK C 11/24                       ;16        ;ROSE                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0088  ;CURVILINEO C 11/24                      ;03        ;AZUL                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0089  ;FORMAS MODULAR C 11/24                  ;40        ;MARINHO                  ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0090  ;GEOMETRICO CONCEITUAL C 11/24           ;05        ;VERMELHO                 ;3;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0091  ;LISTRADO ATEMPORAL C 11/24              ;40        ;MARINHO                  ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0092  ;PILAR C 11/24                           ;H2        ;MARSALA                  ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0093  ;POA DESCONSTRUIDO C 11/24               ;20        ;BEGE                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0094  ;GRAFISMOS C 11/24                       ;120       ;AZUL/VERDE               ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0096  ;PENAS C 11/24                           ;09        ;MARROM                   ;3;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0097  ;JAGUATIRICA DO CERRADO C 11/24          ;41        ;CARAMELO                 ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T4    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0099  ;JOGO DAS FLORES C 11/24                 ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;DESCONTINUADO            ;T2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0101  ;POA CLASSICO BOLINHA C 11/24            ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0101  ;POA CLASSICO BOLINHA C 11/24            ;13        ;OFF WHITE                ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0103  ;FASES DA LUA C 11/24                    ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;S2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0104  ;TIE DYE 11/24                           ;09        ;MARROM                   ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;T6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0107  ;MAJESTOSA PRINT 03/25                   ;08        ;ROSA                     ;10;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U4    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0107  ;MAJESTOSA PRINT 03/25                   ;107       ;PRETO/OFF WHITE          ;9;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U4    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0107  ;MAJESTOSA PRINT 03/25                   ;18        ;ROXO                     ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U4    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0108  ;VOO ENCANTADOR 03/25                    ;04        ;VERDE                    ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0109  ;JD. SURREAL 03/25                       ;04        ;VERDE                    ;6;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0110  ;EMMA 02/25                              ;13        ;OFF WHITE                ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0112  ;TROPICAL GRAFICO 02/25                  ;H2        ;MARSALA                  ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;U3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0115  ;ACOLHER 05/25                           ;11        ;LARANJA                  ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE;MOUSSELINE DE SEDA;LENÇOS;U6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0116  ;LISTRADO ATEMPORAL 05/25                ;151       ;MOCHA                    ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE;MOUSSELINE DE SEDA;LENÇOS;U3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.0117  ;AURA BOTANICA 05/25                     ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE;MOUSSELINE DE SEDA;LENÇOS;Q6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.095   ;DEGRADE GOLD 04/20                      ;37        ;DOURADO                  ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;G2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.10.098   ;DEGRADE 12/20                           ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE SEDA       ;LENÇOS                   ;H6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.13.342   ;DRAGAO MI 07/22                         ;06        ;PRETO                    ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;SEDA PREMIUM             ;LENÇOS                   ;92    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.13.343   ;FLOR PARAISO 07/22                      ;10        ;MULTICOLOR               ;1;TRANSFERENCIA ENTRE LOJAS;LENÇO                    ;CETIM DE POLIESTER       ;LENÇOS                   ;M3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0021  ;PEONY 09/22                             ;08        ;ROSA                     ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0029  ;SILVESTRE 11/22                         ;18        ;ROXO                     ;6;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0032  ;AMOR E CUIDADO 22                       ;08        ;ROSA                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;M8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0035  ;BRASIL TROPICAL 12/22                   ;C6        ;AZUL/AMARELO             ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0036  ;BRASIL ANIMAL PRINT 12/22               ;C6        ;AZUL/AMARELO             ;14;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0038  ;FLOR FLAMINGO 02/23                     ;90        ;MAGENTA                  ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0038  ;FLOR FLAMINGO 02/23                     ;M3        ;LAVANDA                  ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0039  ;EMPODERE-SE 03/23                       ;107       ;PRETO/OFF WHITE          ;12;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O5    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0040  ;ALEGORIA 03/23                          ;04        ;VERDE                    ;16;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P1    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0042  ;GRAND MOSQUE 04/23                      ;10        ;MULTICOLOR               ;8;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P5    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0045  ;GALERIA 04/23                           ;10        ;MULTICOLOR               ;11;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0045  ;GALERIA 04/23                           ;11        ;LARANJA                  ;6;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0051  ;MARBLE FLOWERS 04/23                    ;13        ;OFF WHITE                ;12;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P5    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0052  ;AMAZONIA INDÍGENA 05/23                 ;10        ;MULTICOLOR               ;11;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0052  ;AMAZONIA INDÍGENA 05/23                 ;40        ;MARINHO                  ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0053  ;CERRADO 05/23                           ;116       ;TERRA                    ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0054  ;MATA ATLÂNTICA 05/23                    ;10        ;MULTICOLOR               ;14;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0055  ;PANTANAL 05/23                          ;10        ;MULTICOLOR               ;15;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0058  ;RAMOS DE PURPURA PINK PURPLE 06/23      ;18        ;ROXO                     ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0058  ;RAMOS DE PURPURA PINK PURPLE 06/23      ;U9        ;PINK/ROXO                ;14;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;O9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0059  ;PONTO A PONTO 08/23                     ;10        ;MULTICOLOR               ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;DESCONTINUADO            ;Q2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0060  ;FLAIR FLORAL 08/23                      ;05        ;VERMELHO                 ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;P9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0064  ;PODERIO 03/24                           ;90        ;MAGENTA                  ;11;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;DESCONTINUADO            ;R6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0065  ;GUARDIA DA FLORESTA 04/24               ;11        ;LARANJA                  ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0067  ;VITRAL PUCCI 05/24                      ;03        ;AZUL                     ;7;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S1    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0068  ;LISTRADO ATEMPORAL 06/24                ;40        ;MARINHO                  ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0069  ;GEOMETRICO CONCEITUAL 06/24             ;05        ;VERMELHO                 ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0070  ;TRAMAS 06/24                            ;03        ;AZUL                     ;13;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;R7    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0071  ;FASES DA LUA 06/24                      ;06        ;PRETO                    ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S2    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0072  ;JULIE 06/24                             ;05        ;VERMELHO                 ;1;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S3    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0073  ;YASMIN FLORAL 07/24                     ;01        ;BRANCO                   ;4;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0073  ;YASMIN FLORAL 07/24                     ;20        ;BEGE                     ;3;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0074  ;GUARDIA DOS PORTAIS 07/24               ;72        ;TURQUESA                 ;10;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;Q6    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0075  ;AMOR E CUIDADO 08/24                    ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S8    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0076  ;PENAS 09/24                             ;09        ;MARROM                   ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0077  ;GRAFISMOS 09/24                         ;120       ;AZUL/VERDE               ;3;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0078  ;TEXTURAS 09/24                          ;S3        ;VERDE/AMARELO            ;5;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;S9    
2025-07-14;SCARF ME MATRIZ - FFF    ;;014836  ;45.14.0079  ;O VOO DAS ANDORINHAS 10/24              ;08        ;ROSA                     ;2;TRANSFERENCIA ENTRE LOJAS;ECHARPE                  ;MOUSSELINE DE POLIESTER  ;LENÇOS                   ;T2    
